comments_count,created_at,isLongText,like_count,mid,raw_text,reposts_count,source,user_id
164,12-04,0,151,4445806763897341,"发布了头条文章：<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E7%A7%8B%E6%B8%B8%E5%AD%A3%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#秋游季#</span></a> <a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%97%85%E8%A1%8C%E7%96%AF%E7%8B%82GO%23&extparam=%23%E6%97%85%E8%A1%8C%E7%96%AF%E7%8B%82GO%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#旅行疯狂GO#</span></a> <a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E6%97%85%E8%A1%8C%E6%94%BB%E7%95%A5%23&isnewpage=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海旅行攻略#</span></a>  <a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E6%96%AF%E5%B0%BC%23&isnewpage=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪斯尼#</span></a> 《这样玩上海迪士尼乐园，一天可以玩到所有项目，秘密就在这里》 <a href='/n/微博旅游'>@微博旅游</a>  <a data-url=""http://t.cn/Aie7Kibb"" href=""https://m.weibo.cn/feature/applink?scheme=sinaweibo%3A%2F%2Farticlebrowser%3Fobject_id%3D1022%253A2309404445806760427693%26url%3Dhttps%253A%252F%252Fcard.weibo.com%252Farticle%252Fm%252Fshow%252Fid%252F2309404445806760427693%253F_wb_client_%253D1%26extparam%3Dlmid--4445806763897341"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_article_default.png'></span><span class=""surl-text"">这样玩上海迪士尼乐园，一天可以玩到所有项目，秘密就在这里</span></a> ",150,微博 weibo.com,2531011765
64,12-04,0,449,4445771535349799,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%80%82%E5%90%88%E5%9C%A3%E8%AF%9E%E6%89%93%E5%8D%A1%E7%9A%84%E5%9F%8E%E5%B8%82%23&extparam=%23%E9%80%82%E5%90%88%E5%9C%A3%E8%AF%9E%E6%89%93%E5%8D%A1%E7%9A%84%E5%9F%8E%E5%B8%82%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#适合圣诞打卡的城市#</span></a>  提起见圣诞老人🎅上海迪士尼小镇上，无需入园、无需门票，开心😄 <a data-url=""http://t.cn/AigLHmUK"" href=""https://m.weibo.cn/p/index?containerid=2306570042B2094757D068A3FD409A&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png'></span><span class=""surl-text"">上海·上海迪士尼乐园</span></a> <a data-url=""http://t.cn/AiehpGbJ"" href=""https://m.weibo.cn/p/index?containerid=2304444445771429511182&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">佛系背包客的微博视频</span></a> ",55,iPhone 8 Plus,1198102231
64,12-02,1,67,4445187893601770,"【饭圈八卦汇总】
1.曹格一喝多了，会打旁边的人。  

2.景甜现在资源回来了很多，但达不到之前的高度了。

3.迪丽热巴之后不会跟嘉行续约，所以对方现在也不太重视她，还会故意卡她资源。

4.赵又廷和高圆圆经常去上海约会。 

5.易烊千玺即将担任上海迪士尼大使。

6.靳东之前对着一个靠资本进组的女演员没有好脸色，对方是那种没演技的，他还挺不客气的当场diss了对方。",53,微博 weibo.com,2706266814
1,12-04,0,7,4445790431194280,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%23&isnewpage=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼#</span></a> 全世界都催着你长大 只有迪士尼守护着我们的童心<span class=""url-icon""><img alt=[哈哈] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_haha-dd1c6d36cf.png"" style=""width:1em; height:1em;"" /></span> <a data-url=""http://t.cn/AigLHmUK"" href=""https://m.weibo.cn/p/index?containerid=2306570042B2094757D068A3FD409A&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png'></span><span class=""surl-text"">上海·上海迪士尼乐园</span></a> ",0,千玺送的iiiPhone客户端,5234765623
25,12-03,0,89,4445471063556451,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23Veronica%E2%80%99s+work%23&extparam=%23Veronica%E2%80%99s+work%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#Veronica’s work#</span></a> <br /><br />12.7 上海迪士尼限定“牧羊女”。 ",2,iPhone XS Max,2742307342
1,12-04,1,20,4445774953521327,"【她们是中国坐式排球女队[憧憬]！期待姑娘们在2020东京残奥会的表现[心]】12月3日是 #国际残疾人日#。当日，中国女子坐式排球国家队的队员们来到了上海迪士尼乐园体验游玩。坐式排球运动最早于1956年在荷兰出现，与普通排球最大的区别在于击球时臀部不能离地。自2004年雅典残奥会首次将女子坐式排球列为正式比赛项目以来，中国女子坐式排球队已经连摘3金。在这些乐观的姑娘们眼里，“为国争光”也同样是在“证明自己”。提及未来，她们不约而同地希望，能够在即将举办的2020年东京残奥会上取得好成绩，为国争光。（徐明睿）
http://t.cn/AiehYhEt",0,专业版微博,2769885021
8,12-03,0,40,4445354860311743,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E4%B9%90%E5%9B%AD%E5%90%AF%E7%94%A8X%E5%85%89%E6%9C%BA%E5%AE%89%E6%A3%80%23&extparam=%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E4%B9%90%E5%9B%AD%E5%90%AF%E7%94%A8X%E5%85%89%E6%9C%BA%E5%AE%89%E6%A3%80%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼乐园启用X光机安检#</span></a><span class=""url-icon""><img alt=[色] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_huaxin-36e1b80629.png"" style=""width:1em; height:1em;"" /></span>几年经验的上海迪斯尼独家路线，<span class=""url-icon""><img alt=[good] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png"" style=""width:1em; height:1em;"" /></span>正确的游玩顺序才是真正能帮你省时间的攻略。<span class=""url-icon""><img alt=[鼓掌] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_guzhang-a35dfd4d70.png"" style=""width:1em; height:1em;"" /></span>没明白的可以再问哦！<span class=""url-icon""><img alt=[给力] src=""//h5.sinaimg.cn/m/emoticon/icon/others/f_geili-7e99751314.png"" style=""width:1em; height:1em;"" /></span> <a data-url=""http://t.cn/AigdcKnG"" href=""https://m.weibo.cn/p/index?containerid=2304444445354712833136&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">上海攻略君的微博视频</span></a> ",26,,6118811663
27,12-03,1,22,4445452461802614,"#上海迪士尼乐园启用X光机安检#9月到如今12月，迪士尼乐园安检事件终于要收尾了，启用X光机安检是先前众多网友的提议。安全、高效，又能顾及游客体验，其实挺好的。至于那些杠精提到的辐射问题，没必要理会，或许他们没坐过高铁、地铁，没看过演唱会[允悲][允悲]

之前迪士尼的安检方式存在效率低、程序多、不友好等问题，当前已经开放了两个安检通道开始测试使用X光机辅助人工服务的方式进行游客入园前的安检。乐园在改进，向好发展，但是游客素质能不能再提高一些呢？不求多出彩，但愿别抹黑！#如何规范旅游不文明行为# 

就拿前两日，趵突泉里的大妈朝趵突泉内吐水事件来讲，文明旅游真的难么？且不说趵突泉的泉水会被很多人作为饮用水使用，如此纯净的泉水下得去嘴么？举围巾拍照除了俗点，但无害，为求创意拍照需遵守规矩，心里要有文明一根弦！文明旅游需要景区、游客齐发力，共自律～#不止旅行#",11,大橙子的iPhone客户端,1301495027
2,12-04,0,17,4445780150900602,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%A6%82%E6%9E%9C%E6%B2%88%E6%9C%88%E9%82%A2%E8%8F%B2%E4%BA%92%E6%8D%A2%E9%80%A0%E5%9E%8B%23&extparam=%23%E5%A6%82%E6%9E%9C%E6%B2%88%E6%9C%88%E9%82%A2%E8%8F%B2%E4%BA%92%E6%8D%A2%E9%80%A0%E5%9E%8B%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#如果沈月邢菲互换造型#</span></a>莫名其妙就被换脸内涵了，希望漂亮妹妹沈月天天拥有这种好心情<a data-url=""http://t.cn/Ai1dDoEw"" href=""https://m.weibo.cn/p/index?containerid=2304444433515048318722&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">央央金的微博视频</span></a> ",2,iPhone 8,5501736040
21,12-04,0,23,4445733534606791,"上次去上海迪士尼买的圣诞盲盒～<br />感觉还是挺有意思的！<br />终于剪出来啦，给你们康康！ <a data-url=""http://t.cn/AiePpbxx"" href=""https://m.weibo.cn/p/index?containerid=2304444445731592011786&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">喵拾柒的微博视频</span></a> ",0,iPhone XS Max,1787101881
2216,12-04,0,824,4445778804155631,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%23&isnewpage=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海#</span></a>【上海迪士尼乐园启用X光机安检：测试使用X光机辅助人工服务的方式】针对部分游客反馈现有安检方式存在效率低、程序多、不友好等问题，12月2日，上海迪士尼乐园的两个安检通道开始测试使用X光机辅助人工服务的方式进行游客入园前的安检。你怎么看？via：logo ",1412,皮皮时光机,3307579552
1,12-03,0,123,4445507076619068,"<a  href=""https://m.weibo.cn/p/index?containerid=1008089d0ff7bb09c400a510be93c6cb752ada&extparam=%E8%BF%AA%E5%A3%AB%E5%B0%BC&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='http://n.sinaimg.cn/photo/5213b46e/20181127/timeline_card_small_super_default.png'></span><span class=""surl-text"">迪士尼超话</span></a> <br />Christmas tree🎄<br /><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%23&isnewpage=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼#</span></a> <br /><a href='/n/物语迪士尼disney'>@物语迪士尼disney</a> ",269,小猪佩奇的iPhone XS,1916878670
0,12-04,0,6,4445762774013973,"发射爱心💗<br /> <a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%23&isnewpage=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼#</span></a> <a data-url=""http://t.cn/R5aQV42"" href=""https://m.weibo.cn/p/index?containerid=2306570042B209445DD064A7F94492&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png'></span><span class=""surl-text"">上海·上海迪士尼度假区</span></a> ",0,iPhone客户端,1785522523
1,12-04,0,31,4445705945192625,"<a  href=""https://m.weibo.cn/p/index?containerid=1008081c4ec942826761d9818300365a85198b&extparam=%E5%AD%99%E5%BC%97%E6%9E%97&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='http://n.sinaimg.cn/photo/5213b46e/20181127/timeline_card_small_super_default.png'></span><span class=""surl-text"">孙弗林超话</span></a> 哎呀我去……我终于可以正大光明带着丫姐翘课去看你了！14.15上海比赛，16号去迪士尼跟你来个偶遇吧！兴奋到爆炸啊！<span class=""url-icon""><img alt=[允悲] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[允悲] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[允悲] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" style=""width:1em; height:1em;"" /></span>遇不遇的到，都幸福！起码那是有你的地方！<span class=""url-icon""><img alt=[酷] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_ku-6fa1a42f7b.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[酷] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_ku-6fa1a42f7b.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[酷] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_ku-6fa1a42f7b.png"" style=""width:1em; height:1em;"" /></span><a href='/n/弗林君'>@弗林君</a> ",0,孙弗林超话,1301847924
1,12-03,0,30,4445421940510509,【上海•迪士尼】纯手打迪士尼两日游新鲜出炉！<br />分享来自：啵_KYUJin ,11,即刻笔记,5709934839
4,12-03,0,25,4445373319768567,"【超全的上海迪士尼攻略】内容全面<br />多达29个项目介绍<br />8场演出介绍<br />游玩小技巧等......<br />希望能帮到你们！<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%97%85%E8%A1%8C%23&isnewpage=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#旅行#</span></a><br />cr： 许许许许_许美琪 ",22,微博 weibo.com,5042538246
3,12-03,0,25,4445372800067529,"名创优品跟迪士尼公主联名出了香水，也太会了吧‼️<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E8%BF%AA%E5%A3%AB%E5%B0%BC%E5%85%AC%E4%B8%BB%E5%8F%A3%E7%BA%A2%E8%89%B2%E5%8F%B7%23&extparam=%23%E8%BF%AA%E5%A3%AB%E5%B0%BC%E5%85%AC%E4%B8%BB%E5%8F%A3%E7%BA%A2%E8%89%B2%E5%8F%B7%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#迪士尼公主口红色号#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E8%BF%99%E6%98%AF%E4%BB%80%E4%B9%88%E7%A5%9E%E4%BB%99%E9%A6%99%E6%B0%B4%23&extparam=%23%E8%BF%99%E6%98%AF%E4%BB%80%E4%B9%88%E7%A5%9E%E4%BB%99%E9%A6%99%E6%B0%B4%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#这是什么神仙香水#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E4%B9%90%E5%9B%AD%E5%90%AF%E7%94%A8X%E5%85%89%E6%9C%BA%E5%AE%89%E6%A3%80%23&extparam=%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E4%B9%90%E5%9B%AD%E5%90%AF%E7%94%A8X%E5%85%89%E6%9C%BA%E5%AE%89%E6%A3%80%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼乐园启用X光机安检#</span></a> ",6,iPhone XR,6941721013
1629,12-03,0,2840,4445521147703670,"开始密集工作的一周啦！这两天在上海参加活动 ，明天和一起七仔拍摄迪士尼短片，接下来在首尔乐天免税店参加活动，活动将在12月7，8号对外开放哦～✨<br />有没有来偶遇的呀？🙋<span class=""url-icon""><img alt=[挤眼] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_jiyan-feeb0a726c.png"" style=""width:1em; height:1em;"" /></span> ",4,,2101822767
0,12-04,1,7,4445727529266457,#上海迪士尼乐园启用x光机安检# 今年8月，上海迪士尼因人工翻包检查而引发社会舆论争议。日前，园区已选择了两个通道开始进行X光机辅助人工服务的安检流程测试，通过这两个通道的游客需要取出所有随身物品和包内电子产品放于置物篮内进行安检，游客则需要通过金属探测门。负责人也表示，安检过程中，如安检人员有要求，游客还是需要自行打开包袋将可疑物品取出。据悉，目前，上海迪士尼将通过测试观察技术稳定性和效率，全面覆盖至所有安检通道的时间未定。,2,微博 weibo.com,6860863702
18,12-03,0,22,4445471353411998,"<a  href=""https://m.weibo.cn/p/index?containerid=1008089d0ff7bb09c400a510be93c6cb752ada&extparam=%E8%BF%AA%E5%A3%AB%E5%B0%BC&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='http://n.sinaimg.cn/photo/5213b46e/20181127/timeline_card_small_super_default.png'></span><span class=""surl-text"">迪士尼超话</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%23&isnewpage=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E8%BF%AA%E5%A3%AB%E5%B0%BC%23&isnewpage=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#迪士尼#</span></a> <br />[冰雪奇缘雪宝][冰雪奇缘雪宝][冰雪奇缘雪宝]<span class=""url-icon""><img alt=[米奇比心] src=""//h5.sinaimg.cn/m/emoticon/icon/movies/mickey_01-f93c4eac57.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[米奇比心] src=""//h5.sinaimg.cn/m/emoticon/icon/movies/mickey_01-f93c4eac57.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[米奇比心] src=""//h5.sinaimg.cn/m/emoticon/icon/movies/mickey_01-f93c4eac57.png"" style=""width:1em; height:1em;"" /></span>🎄🎄🎄<br />去迪士尼看雪啰 <a data-url=""http://t.cn/AigLHmUK"" href=""https://m.weibo.cn/p/index?containerid=2306570042B2094757D068A3FD409A&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png'></span><span class=""surl-text"">上海·上海迪士尼乐园</span></a> ",1,iPhone客户端,6389691536
4,12-03,0,40,4445530534803978,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E5%90%AF%E7%94%A8X%E5%85%89%E6%9C%BA%E5%AE%89%E6%A3%80%23&extparam=%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E5%90%AF%E7%94%A8X%E5%85%89%E6%9C%BA%E5%AE%89%E6%A3%80%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼启用X光机安检#</span></a>",0,微博 weibo.com,1653537950
45,12-03,1,27,4445429724837169,"#上海迪士尼一日游攻略#
昨天终于去到迪士尼打卡啦[太开心]
对象双十一在飞猪上买的双次票一人只要390很划算啦，淡季工作日真的很爽！！人不算特别多，小孩也不多[兔子]除了热门项目比如飞跃地平线、抱抱龙、小矿车之类的，其他项目基本都是10到30分钟左右，完全可以接受啦[ok]
⭐停车场：本来打算早上10点入园，结果由于上海限行＋堵车的原因，我们拖到12点才到[摊手]停车场推荐p6停车场（小强停车场），在公众号上预约好后，38元停一天园区附近性价比最高的啦[嘘]
⭐安检：入园安检的时候没有出现强制翻包的现象，工作人员也很热情，我和对象带了两瓶水＋一袋小面包安全入园👌（大家记得入园最好带好身份证哦，或者有身份证照片，不然是无法进入的）
⭐fp：建议大家可以前一天就下好迪士尼app并注册，拿到门票之后第一时间进行绑定，然后就可以开始抢fp了，越早越好，一次只能抢一个项目，过两小时后才能抢下一个。
由于最近天气真的比较冷[允悲]玩漂流的比较少，建议大家可以把飞跃地平线，小矮人矿车，加勒比海盗先拿到手哦，剩下的漂流＋极速光轮完全可以普通排队解决，10分钟都不用[机智]（玩漂流的朋友可以事先在网上买好，园内也不算贵10元一个）
⭐吃饭：觉得园内恰饭小贵的同学推荐性价比很高的全家[嘻嘻]，就在出园区大门大概步行10分钟左右，迪士尼地铁站里面，便当15元左右吃的饱饱，还是相当方便的[作揖]
⭐下午三四点左右的时候会有一次迪士尼人物游行，最后8点的烟花大家一定要提前准备好找到合适的位置，真的超好看[泪][泪]超级满足[泪]
特别喜欢最后的时候广播里小哥哥说，希望大家珍惜自己的童心和梦想，希望大家都能有快乐的一天[心][心]这就是迪士尼的魅力哇[抱抱][抱抱]",4,小米Max3 大屏大电量,1634075760
